,id,last_modified_time,activity,agent,content_description,content_title,content_share_media_category,content_landing_page_url,content_content_entities,created_actor,created_time,edited,owner,subject,text,text_annotations,distribution_target_connections_only,distribution_target_visible_to_guest,last_modified_actor,client_app,original_share_id,reshared_share_id,_fivetran_synced
27,6907260499755679744,2022-03-09 09:47:14.164000+00:00,urn:li:activity:6907260500837834752,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQFPwGP2XUN_ZQ"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQFPwGP2XUN_ZQ/feedshare-shrink_1280/0/1646819233565?e=1662595200&v=beta&t=d2zt9p919uXvpelFFEL4mZaqGI59aRfERD2eWf6uVCk"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 608,
          ""width"": 1080
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQFPwGP2XUN_ZQ/feedshare-shrink_1280/0/1646819233565?e=1662595200&v=beta&t=d2zt9p919uXvpelFFEL4mZaqGI59aRfERD2eWf6uVCk""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-03-09 09:47:14.073000+00:00,False,urn:li:organization:11841037,,"#REPLAY [Webinar 💬]

La plateforme #DataOps StreamSets permet à l'ensemble de votre équipe, des #data #engineer hautement qualifiés aux développeurs #ETL visuels, d'effectuer un travail d'ingénierie de données puissant. 
StreamSets permet de construire rapidement des pipelines #ETL grâce à une conception axée sur l'intention et de les étendre facilement pour répondre aux besoins complexes des entreprises.

Vous n'avez pas pu rejoindre notre webinar ? Ou vous souhaitez simplement le revisionner ?
Bonne nouvelle ! Le replay est désormais disponible via ce lien 👉https://lnkd.in/dESBtR7Q

Ce webinar vous a été présenté par Jean-Marc LE GONIDEC expert StreamSets et Ali Lahrichi CEO Kertys

Demandez vous aussi votre démo StreamSets ici : https://lnkd.in/dfSPs8j2","[
  {
    ""entity"": ""urn:li:person:hEIXFdtVlp"",
    ""length"": 20,
    ""start"": 629
  },
  {
    ""entity"": ""urn:li:person:agv6n4CrFg"",
    ""length"": 12,
    ""start"": 671
  }
]",,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.679000+00:00
28,6927706791057199104,2022-05-04 19:53:29.660000+00:00,urn:li:activity:6927706791581495298,,,,,,,urn:li:person:E25JKOJoFJ,2022-05-04 19:53:29.660000+00:00,False,urn:li:organization:11841037,,,,,True,urn:li:person:E25JKOJoFJ,,6.927659676658528e+18,6.927659676658528e+18,2022-08-08 10:43:06.679000+00:00
29,6925201349932453888,2022-04-27 21:57:45.982000+00:00,urn:li:activity:6925201350569984000,,,,,,,urn:li:person:agv6n4CrFg,2022-04-27 21:57:45.982000+00:00,False,urn:li:organization:11841037,,,,,True,urn:li:person:agv6n4CrFg,,6.924738160803406e+18,6.924738160803406e+18,2022-08-08 10:43:06.679000+00:00
30,6928346523256643584,2022-05-06 14:15:33.740000+00:00,urn:li:activity:6928346523915165696,,,,,,,urn:li:person:E25JKOJoFJ,2022-05-06 14:15:33.740000+00:00,False,urn:li:organization:11841037,,,,,True,urn:li:person:E25JKOJoFJ,,6.928346207975002e+18,6.928346207975002e+18,2022-08-08 10:43:06.679000+00:00
31,6919314921151180800,2022-04-11 16:13:06.995000+00:00,urn:li:activity:6919314922015178753,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQEk08tmm11C5Q"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEk08tmm11C5Q/feedshare-shrink_800/0/1649693230687?e=1662595200&v=beta&t=6J-dY9VjHPlMykgXq5a3oQg2VRx6I3pbnpo_khjwgoU"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 800,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEk08tmm11C5Q/feedshare-shrink_800/0/1649693230687?e=1662595200&v=beta&t=6J-dY9VjHPlMykgXq5a3oQg2VRx6I3pbnpo_khjwgoU""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-04-11 16:07:12.046000+00:00,True,urn:li:organization:11841037,,"Les données et l'information sont plus ☢ menacés que jamais! tant sous forme #physique que #digitale :
➡ Changements climatiques 
➡ Cyberattaques 
➡ Catastrophes naturelles
➡ Détériorations des assets et obsolescence technologique
➡ Guerre...etc

Avec tous ces risques pour les données et les informations la sécurité et la disponibilité des données , il faut agir ! ⚠

#Piql est une solution de #stockage de #données unique et révolutionnaire garantissant que les données sont protégées contre la #cybercriminalité, la #cyberguerre et les armes #électromagnétiques, garantissant que les informations restent #accessibles aujourd'hui et à l'avenir, sous sa forme #authentique, indépendamment des technologies ou des solutions spécifiques.

En savoir plus sur la solution #Piql demandez votre demo ici : www.kertys.com/demo",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.679000+00:00
32,6899298164533514240,2022-02-15 10:27:45.471000+00:00,urn:li:activity:6899298165535952896,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQF5DxQVQm2f9g"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQF5DxQVQm2f9g/feedshare-shrink_800/0/1644920863987?e=1662595200&v=beta&t=QZQ2kNWGKFOiOeAHSaoya1og-5JB_uVAo9VzMlYgjUQ"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 1067,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQF5DxQVQm2f9g/feedshare-shrink_800/0/1644920863987?e=1662595200&v=beta&t=QZQ2kNWGKFOiOeAHSaoya1og-5JB_uVAo9VzMlYgjUQ""
      }
    ]
  },
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQGqDeEf9zqfNQ"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQGqDeEf9zqfNQ/feedshare-shrink_480/0/1644920863927?e=1662595200&v=beta&t=2nweBNIi9OvAHs3Ms5JEj23g0RDmcyhFoFgku1QQVKQ"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 853,
          ""width"": 480
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQGqDeEf9zqfNQ/feedshare-shrink_480/0/1644920863927?e=1662595200&v=beta&t=2nweBNIi9OvAHs3Ms5JEj23g0RDmcyhFoFgku1QQVKQ""
      }
    ]
  },
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQH-Imew9asKbw"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQH-Imew9asKbw/feedshare-shrink_800/0/1644920863907?e=1662595200&v=beta&t=ENMmUkoCKSiz_dmaBN4T5MBaC0FeSTOOM4yD_WsHlvE"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 599,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQH-Imew9asKbw/feedshare-shrink_800/0/1644920863907?e=1662595200&v=beta&t=ENMmUkoCKSiz_dmaBN4T5MBaC0FeSTOOM4yD_WsHlvE""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-02-15 10:27:45.408000+00:00,False,urn:li:organization:11841037,,"Le Svalbard Global Seed Vault a choisi la technologie unique de #stockage de #données de #Piql pour archiver les informations sur les graines déposées dans la #chambre #forte. Les données seront stockées sur le support de stockage immuable et à long terme, piqlFilm, avec les graines.

""Il est presque aussi important que la semence même, de savoir de quel type de semence il s'agit et quelles sont ses propriétés. Ces informations sont actuellement stockées dans des bases de données. Ces systèmes sont vulnérables, et il y a un risque de perdre des informations, car les graines doivent être conservées pendant plusieurs décennies, voire plusieurs centaines d'années.""

Åsmund Asdal, coordinateur, Chambre forte mondiale des semences de Svalbard

La ministre de l'agriculture et de l'alimentation Sandra Borch et la ministre du développement international Anne Beathe Tvinnereim ont déposé les données et les graines.

https://lnkd.in/dFCuTfTZ

#Présevationdesdonnées #patrimoine #patrimoineafrique #patrimoinedumaroc #morocconow #moroccotech #digitalafrica",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.680000+00:00
33,6912429400474927104,2022-03-23 16:06:35.892000+00:00,urn:li:activity:6912429400927932416,,,,,,,urn:li:person:E25JKOJoFJ,2022-03-23 16:06:35.892000+00:00,False,urn:li:organization:11841037,,,,,True,urn:li:person:E25JKOJoFJ,,6.881250792955802e+18,6.881250792955802e+18,2022-08-08 10:43:06.679000+00:00
34,6935276883932557312,2022-05-25 17:14:20.593000+00:00,urn:li:activity:6935276884939165696,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4E22AQFDCns94e5qVA"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4E22AQFDCns94e5qVA/feedshare-shrink_1280/0/1653498859892?e=1662595200&v=beta&t=SgcoWuhIyQkeSS3oDm1IaifJ6f4IgIkAjTOPFIcpJ70"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 628,
          ""width"": 1200
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4E22AQFDCns94e5qVA/feedshare-shrink_1280/0/1653498859892?e=1662595200&v=beta&t=SgcoWuhIyQkeSS3oDm1IaifJ6f4IgIkAjTOPFIcpJ70""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-05-25 17:14:20.529000+00:00,False,urn:li:organizationBrand:69569872,,"KERTYS Maroc et son partenaire Concept Cameroun vous donnent rendez-vous le 16 Juin à 10h GMT+1 , pour un Forum virtuel commun dédié à la Gestion électronique des documents en Afrique et la dématérialisation des processus métiers au sein des entreprises Africaines.

Au programme :

- 📌 Découvrez la 𝐟𝐨𝐫𝐜𝐞 𝐝𝐮 𝐩𝐚𝐫𝐭𝐞𝐧𝐚𝐫𝐢𝐚𝐭 entre Kertys et Concept Cameroun, et comment les deux sociétés travaillent ensemble pour simplifier et accompagner les sociètes Africaines dans leurs transformation digitale.

- 💻 Assistez à une Présentation et une 𝐝𝐞́𝐦𝐨 de M-Files , outil complet qui permet à la fois la gestion et dématérialisation de vos processus métiers et la gestion électronique de vos documents.

- 🧐 : Témoignage Cas client d'#Ecobank, #Béneficial life et #Orange

- 👉 : une Offre de démarrage : Licences + Services + Applications (Bureau d'ordre + factures fournisseurs + ..) avec offre numérisation

- ✅ 𝐏𝐨𝐬𝐞𝐳 𝐭𝐨𝐮𝐭𝐞𝐬 𝐯𝐨𝐬 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 en direct à Ali Lahrichi, CEO de Kertys, et Cyrille Tchomte, DG de Concept Cameroun

Inscrivez-vous gratuitement à ce webinaire ! https://lnkd.in/enKdq5r8",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:07.382000+00:00
35,6951832497244520448,2022-07-10 09:40:26.434000+00:00,urn:li:activity:6951832498213404672,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4E22AQGNakOsmjcAbw"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4E22AQGNakOsmjcAbw/feedshare-shrink_800/0/1657446025658?e=1662595200&v=beta&t=8uxufZzCUpFWHkxPSQXO5FbD6jRhouKlEZeLxnKpbOo"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 1066,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4E22AQGNakOsmjcAbw/feedshare-shrink_800/0/1657446025658?e=1662595200&v=beta&t=8uxufZzCUpFWHkxPSQXO5FbD6jRhouKlEZeLxnKpbOo""
      }
    ]
  }
]",urn:li:person:agv6n4CrFg,2022-07-10 09:40:26.360000+00:00,False,urn:li:organization:78306774,,"Vendredi 08 Juillet, notre Rotary Club Casablanca City à travers son président Dr Mohammed Benazzouz ainsi que plusieurs membres du club ,ont répondu à l’invitation de l’association Riad Al AMAL forumulée par sa présidente Madame Ghizlane Noomane.  

 Riad Al amal , est une association qui cible les enfants sans abris (SDF), sans locaux, errants entre le boulevard Zerktouni et le quartier Bourgogne. 

L’ambition de l’association Riad Al Amal, est d’aider les enfants de la rue et les sans abris, dont des délinquants sortis de prison, des drogués, des enfants battus, violés, des mères célibataires, sans famille, ni toit, à prendre conscience qu’ils peuvent s’améliorer, améliorer leur vie, les orienter vers des jours meilleurs.  

L’objectif était de se rendre compte sur le terrain, des actions menées par l’association Riad el Amal et également d’étudier les synergies entre Rotary Casablanca City et Riad el Amal. 

Nous pouvons dire que nous avons été tout d’abord émus par la situation de ces jeunes, mais en même temps, nous avons pu mesurer le chemin parcouru grâce au dévouement, l’implication et la persévérance des volontaires de Riad al Amal. 

Aujourd’hui grâce à Riad Al Amal, ces jeunes enfants de la rue, ont un toit, ils peuvent se laver, manger, et participer à des actions qui leur permettent de débuter leur ré-insertion dans la société. 

Lors de notre visite, nous avons pu assister au sacrifice de 2 moutons en prélude de Eid Al Adha . 
Le but était de faire vivre à ces jeunes l’ambiance de la fête et de se sentir un peu des enfants comme les autres.  

Nous avons été également agréablement surpris par la joie sur les visages de ces jeunes qui se sont mis à chanter pour nous souhaiter la bienvenue !  
Lors de cette cérémonie, il y avait une grande figure du football marocain, en la personne de petit Omar qui a représenté l'association des anciens vedettes du football marocain. 


Par ailleurs, #Le clou de cette rencontre,était la venue de Majda Yahyaoui présentatrice à 2M de l’émission Chada Al Alhan connue du public Marocain et grande interprète du chant Malhoune. Majda Yahyaoui est venue soutenir l’association Riad el Amal et offrir un moment de joie et de bonheur en interprétant plusieurs chansons,et en faisant participer les enfants.  

C’était une première prise de contact, mais dores et déjà, nous avons convenu d’une première action commune entre  
Riad al Amal, l’association des anciens footbaleurs présidée par monsieur Said benmansour  
et également, notre club* Rotary Club Casablanca City, 
Cette action aura lieu le samedi 10 Septembre 2022 et consistera, en la distribution de tenues de sports et de ballons , ainsi que l'organisation d'un match de foot pour ces jeunes qui pour certains d’entre eux pourront rencontrer leurs idoles footballeurs!
#Rotary #Rotarycasablancacity #Riadalamal #enfants #social #actionsociale",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.949000+00:00
36,6931958726480273408,2022-05-16 13:29:10.199000+00:00,urn:li:activity:6931958727319113728,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQEyx7E-LxHaxg"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEyx7E-LxHaxg/feedshare-shrink_1280/0/1652707748816?e=1662595200&v=beta&t=SwIwT6jomMzkkDVGEMe1SK0n2LPRayGfNvPV6hGoyCY"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 582,
          ""width"": 1170
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEyx7E-LxHaxg/feedshare-shrink_1280/0/1652707748816?e=1662595200&v=beta&t=SwIwT6jomMzkkDVGEMe1SK0n2LPRayGfNvPV6hGoyCY""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-05-16 13:29:10.140000+00:00,False,urn:li:organization:11841037,,"M-Files Online May '22 La mise à jour commence à être déployée auprès des clients aujourd'hui. Faits saillants ce mois-ci :

Co-création dans le nouveau M-Files Web : il est maintenant possible de retirer un document pour co-création ou de rejoindre la co-création dans le client web.

Possibilité de télécharger les fichiers dans un document multi-fichiers sous forme de fichier ZIP dans le nouveau M-Files Web

Tableau d'affichage amélioré pour M-Files Desktop : il est maintenant possible d'organiser les objets en groupes dans l'onglet Épinglé.

⚠️ Dans M-Files Desktop, une boîte de dialogue de confirmation s'affiche désormais lorsqu'une vue est déplacée

Les versions des applications de coffre-fort dépendantes sont vérifiées lorsqu'une nouvelle application de coffre-fort est installée

Accès basé sur les rôles pour M-Files Manage : deux nouveaux rôles, access admin et billing admin, ont été ajoutés à M-Files Manage pour les utilisateurs qui ont besoin, par exemple, de gérer les licences utilisateur",,,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.678000+00:00
37,6929506701595275265,2022-05-09 19:05:41.887000+00:00,urn:li:activity:6929506702383796224,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQHX7ijSeb-0SA"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQHX7ijSeb-0SA/feedshare-shrink_1280/0/1652123140353?e=1662595200&v=beta&t=3iMwLfB59QuixHQ1sthgmxudv68KJVhxo3j52K1qG3Q"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 685,
          ""width"": 1200
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQHX7ijSeb-0SA/feedshare-shrink_1280/0/1652123140353?e=1662595200&v=beta&t=3iMwLfB59QuixHQ1sthgmxudv68KJVhxo3j52K1qG3Q""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-05-09 19:05:41.839000+00:00,False,urn:li:organization:11841037,,"Atelier Kertys : ""Lancement de notre plateforme Portailachats.ma""

Votre badge pour assister aux conférences et ateliers ➔ https://lnkd.in/dSVbNniB 

Intervenant :

Ali LAHRICHI : Fondateur et CEO de la société Kertys, Ali Lahrichi est à la fois passionné et expert des nouvelles technologies et du monde du software.
En 2009 et après plus de 18 années passées en France au sein de sociétés de services et d'éditeurs de logiciel Ibm cognos, où il a travaillé dans la commercialisation et la mise en œuvre de projets de transformation digitale et de performance management au sein de grands groupes ; Ali Lahrichi a fondé Kertys en France et au Maroc comme société spécialisée dans la transformation digitale et partenaire de très grands noms dans le monde du logiciel : Talentsoft, Anaplan, M-Files, ..
Aujourd'hui Kertys accompagne les entreprises Marocaines et Africaines dans leur voyage vers le progrès et la transformation digitale en leur apportant de l'expertise fonctionnelle et technique.

Votre badge pour assister aux conférences et ateliers ➔ https://lnkd.in/dSVbNniB 

Plus d'informations sur : www.emecexpo.ma

#salon #événementiel #event #business #trends #innovation #maroc #morocco #casablanca #emecexpo #emecexpo2022 #transformation #transformationdigitale #digitaltransformation #emarketing #ecommerce #cloud #socialmedia #réseauxsociaux #affichagenumérique #mobile #expo #exposition",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.678000+00:00
38,6950049023332376579,2022-07-05 11:33:33.076000+00:00,urn:li:activity:6950049024229961728,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4E22AQEtaw4trOoWZQ"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4E22AQEtaw4trOoWZQ/feedshare-shrink_800/0/1657020811961?e=1662595200&v=beta&t=yAJoqmXabgxYwwH2Vv8giUAxmxz6_CHiLl5z4KGUmAA"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 450,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4E22AQEtaw4trOoWZQ/feedshare-shrink_800/0/1657020811961?e=1662595200&v=beta&t=yAJoqmXabgxYwwH2Vv8giUAxmxz6_CHiLl5z4KGUmAA""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-07-05 11:33:33.019000+00:00,False,urn:li:organization:11841037,,"REPLAY 📆 Webinaire Le pilotage de la performance financière avec LucaNet et Kertys 28 juin 2022

Dans un contexte de #digitalisation accrue des métiers verticaux en Finance, audit, comptabilité et consolidation, adopter une stratégie de transformation digitale métier est primordial pour répondre aux enjeux des clients, de la performance société et aux obligations légales.

Nous espérons que vous avez apprécié la solution LucaNet France All in one de pilotage de la performance financière Lucanet pour le reporting, l’analyse, la planification et la consolidation financière. 

Au cas où vous souhaiteriez revoir le wébinaire ou, au cas où vous vous étiez inscrits et que vous n’aviez pas eu le temps d’y participer, vous pouvez accéder à https://lnkd.in/dzra6uSg

Pour une démo personnalisée : https://lnkd.in/dfSPs8j2

#digitalnow #morocconow #DAF #finance #performancefinancière #Directeurfinancier #consolideur #marocdigital #afriquedigital","[
  {
    ""entity"": ""urn:li:organization:9368135"",
    ""length"": 14,
    ""start"": 426
  }
]",,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.678000+00:00
39,6924360649200283648,2022-04-25 14:22:44.242000+00:00,urn:li:activity:6924360650022350848,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4D22AQEXCAYQqnVvQA"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEXCAYQqnVvQA/feedshare-shrink_800/0/1650896226781?e=1662595200&v=beta&t=OssUH2rdJiap23G1mhoiMhC8FpaS2rDqAUPIJPSV_xM"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 800,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4D22AQEXCAYQqnVvQA/feedshare-shrink_800/0/1650896226781?e=1662595200&v=beta&t=OssUH2rdJiap23G1mhoiMhC8FpaS2rDqAUPIJPSV_xM""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-04-25 14:17:07.349000+00:00,True,urn:li:organization:11841037,,"Depuis plus de douze ans, Kertys accompagne des PME et grands Groupes au Maroc et en Afrique pour améliorer leur performance et productivité au travers de l'implémentation de solutions digitales innovantes.

Venez rencontrer l’équipe Kertys MAROC sur leur stand 5 & 6 les 18 et 19 Mai à l’Hôtel Grand Mogador Casablanca.

Téléchargez votre badge sur :
https://lnkd.in/dSVbNniB 

Plus d'informations sur : www.emecexpo.ma

#MFILES #LUCANET #TALENTSOFT #EFLOW #IGNIMISSION #PIQL #STREAMSETS #HUBSHARE #automationanywhere #salon #événementiel #event #business #trends #innovation #maroc #morocco #casablanca #emecexpo #emecexpo2022 #transformation #transformationdigitale #digitaltransformation #emarketing #ecommerce #cloud #socialmedia #réseauxsociaux #affichagenumérique #mobile #expo #exposition","[
  {
    ""entity"": ""urn:li:organization:11841037"",
    ""length"": 6,
    ""start"": 234
  }
]",,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.679000+00:00
40,6911606554215493633,2022-03-21 09:36:54.140000+00:00,urn:li:activity:6911606554790105088,,Tuesday March 22nd at 10am GMT,Reserve Your Seat for Our Webinar,ARTICLE,,"[
  {
    ""description"": ""Tuesday March 22nd at 10am GMT"",
    ""entity"": ""urn:li:article:7894449381127658968"",
    ""entityLocation"": ""https://streamsets.shp.so/a/els84o"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {},
        ""resolvedUrl"": ""https://res.cloudinary.com/blastit/image/upload/c_fill,h_627,w_1200/q_auto:eco/v1/socialhp/content/images/2022/03/02/359_621ff1f6eb16e5_42384589_a53566?_a=AAClqGX""
      }
    ],
    ""title"": ""Reserve Your Seat for Our Webinar""
  }
]",urn:li:person:E25JKOJoFJ,2022-03-21 09:36:54.085000+00:00,False,urn:li:organization:11841037,,"Join webinar StreamSets to find out how the right #DataIntegration platform can help make your life easier. Reserve your seat now:
Learn more about streamSets : https://lnkd.in/d29qHVaR",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.679000+00:00
41,6959093467020959744,2022-07-30 11:06:03.982000+00:00,urn:li:activity:6959093467780157440,,,,RICH,,"[
  {
    ""entity"": ""urn:li:digitalmediaAsset:C4E22AQHFH-Jbz6uk-Q"",
    ""entityLocation"": ""https://media-exp1.licdn.com/dms/image/C4E22AQHFH-Jbz6uk-Q/feedshare-shrink_800/0/1659177166369?e=1662595200&v=beta&t=X-CAjpB_708Pe0inFQLCKhhPww_XiKoO5AHI_5mdJ4I"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {
          ""height"": 800,
          ""width"": 800
        },
        ""resolvedUrl"": ""https://media-exp1.licdn.com/dms/image/C4E22AQHFH-Jbz6uk-Q/feedshare-shrink_800/0/1659177166369?e=1662595200&v=beta&t=X-CAjpB_708Pe0inFQLCKhhPww_XiKoO5AHI_5mdJ4I""
      }
    ]
  }
]",urn:li:person:E25JKOJoFJ,2022-07-30 10:32:56.398000+00:00,False,urn:li:organization:11841037,,"

نتمنى لكم ولأحبتكم سنة هجرية سعيدة
We wish you and your loved ones a Happy Islamic New Year 

#IslamicNewYear2022 #HijriNewYear #Hijri1444 ",[],,True,urn:li:csUser:0,urn:li:developerApplication:58843716,,,2022-08-08 10:43:06.678000+00:00
42,6930083138308046848,2022-05-11 09:16:14.987000+00:00,urn:li:activity:6930083138790391808,,,,,,,urn:li:person:E25JKOJoFJ,2022-05-11 09:16:14.987000+00:00,False,urn:li:organization:11841037,,,,,True,urn:li:person:E25JKOJoFJ,,6.930081213118329e+18,6.930081213118329e+18,2022-08-08 10:43:06.678000+00:00
43,6958464452111261696,2022-07-28 16:53:27.592000+00:00,urn:li:activity:6958464452832677888,,Comment M-Files et SharePoint peuvent-ils rendre votre entreprise plus efficace ?,Réduisez l'écart de votre gestion de données et documents avec M-Files et Sharepoint,ARTICLE,,"[
  {
    ""description"": ""Comment M-Files et SharePoint peuvent-ils rendre votre entreprise plus efficace ?"",
    ""entity"": ""urn:li:article:7981150409014317919"",
    ""entityLocation"": ""https://www.kertys.com/ressources/reduisez-lecart-de-votre-gestion-de-donnees-et-documents-avec-m-files-et-sharepoint"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {},
        ""resolvedUrl"": ""https://global-uploads.webflow.com/5fd767db7a0295257e053795/62e2a471041a9e97329a56fa_Frame%201.png""
      }
    ],
    ""title"": ""Réduisez l'écart de votre gestion de données et documents avec M-Files et Sharepoint""
  }
]",urn:li:person:E25JKOJoFJ,2022-07-28 16:53:27.538000+00:00,False,urn:li:organization:11841037,,"Combler les écarts dans la gestion de vos données et des documents avec GED M-Files et #Sharepoint
Découvrez Comment M-Files et SharePoint peuvent-ils rendre votre entreprise plus efficace ?
#GED #dématérialisation #processus #digitalnow #digitalafrica
https://lnkd.in/eXemYxVR",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:06.678000+00:00
44,6897118400414396416,2022-02-09 10:06:09.086000+00:00,urn:li:activity:6897118400947064833,,"La Digital Workplace, un concept innovant, qui dématérialise votre quotidien au travail de façon collaborative et gère vos processus métiers depuis le cloud.",Digital Workplace – Transformation digitale | Kertys,ARTICLE,,"[
  {
    ""description"": ""La Digital Workplace, un concept innovant, qui dématérialise votre quotidien au travail de façon collaborative et gère vos processus métiers depuis le cloud."",
    ""entity"": ""urn:li:article:8335858989777568262"",
    ""entityLocation"": ""https://www.kertys.com/services/digital-workplace"",
    ""thumbnails"": [
      {
        ""imageSpecificContent"": {},
        ""resolvedUrl"": ""https://global-uploads.webflow.com/5fd767db53c1a1cc98cf8e76/5ff315db44f6ccfb0f331b76_Thumbnail-digital-workplace.png""
      }
    ],
    ""title"": ""Digital Workplace – Transformation digitale | Kertys""
  }
]",urn:li:person:E25JKOJoFJ,2022-02-09 10:06:09.035000+00:00,False,urn:li:organizationBrand:69569872,,"Le lieu de travail du futur est là ! ⁣

#KertysDigitalWorkplace favorise la collaboration numérique tout en dématérialisant notre travail quotidien. Découvrez un espace de travail exclusif sous un même toit, Dans ce contexte de télétravail et de transformation digitale, un nouveau concept émerge, celui de la ""Digital Workplace"".

⁣Un meilleur lieu de travail ne consiste pas seulement à réduire vos déplacements quotidiens ou la distance qui vous sépare de vos coéquipiers. crée un environnement de travail collaboratif et gère vos processus métiers depuis le cloud.

Découvrez nos smart Apps ici : 👇https://lnkd.in/gSdQj3tU

#smartapp #smartautomation #transformationnumérique #digitalafrica #afriquedigitale #afriquedelouest",[],,True,urn:li:csUser:0,,,,2022-08-08 10:43:07.382000+00:00
